	Posteriors	FDR
2430	0.03674540682414698	0.029116484552906045
1839	0.03687039120109986	0.029143883516327226
2778	0.03687039120109986	0.02917108952930178
4760	0.03699537557805274	0.029198543164560557
4301	0.03699537557805274	0.029225804816355987
4769	0.03699537557805274	0.02925287649148385
1999	0.03712035995500562	0.02928019414239886
5042	0.03712035995500562	0.029307322743826567
3627	0.0372453443319585	0.029334695232061503
3876	0.0372453443319585	0.029361879593229535
1456	0.0372453443319585	0.029388877760142994
844	0.0372453443319585	0.02941569163922769
6505	0.03737032870891139	0.029442748227900085
5003	0.03737032870891139	0.029469621382073007
3263	0.03737032870891139	0.029496312960879893
5432	0.03749531308586427	0.029523245621233377
4981	0.03749531308586427	0.029549997525477104
699	0.03749531308586427	0.029576570487217534
3440	0.03749531308586427	0.02960296629587969
4016	0.03762029746281715	0.02962960194759709
6842	0.03774528183977003	0.02965647505982283
5120	0.03774528183977003	0.02968317079176985
6259	0.03774528183977003	0.029709690893901432
3602	0.03774528183977003	0.029736037093723952
6137	0.03787026621672291	0.029762619541838328
5206	0.03787026621672291	0.029789028814394956
2514	0.03787026621672291	0.02981526659816875
4560	0.03799525059367579	0.02984173903828366
6184	0.03799525059367579	0.029868040688462345
2832	0.03799525059367579	0.029894173196196153
3092	0.03812023497062867	0.029920538778806512
6855	0.03812023497062867	0.02994673589124045
654	0.03812023497062867	0.029972766143085635
6119	0.03812023497062867	0.029998631123490535
2630	0.03812023497062867	0.03002433240148781
99	0.03812023497062867	0.030049871526311597
6003	0.03824521934758155	0.03007564306034075
1403	0.03824521934758155	0.030101253017354043
647	0.03837020372453443	0.030127093488313984
5711	0.03837020372453443	0.030152772959454857
5660	0.03837020372453443	0.03017829293077498
314	0.03837020372453443	0.030203654883696838
5763	0.03849518810148731	0.030229246035603598
3153	0.03849518810148731	0.030254679703498624
273	0.03849518810148731	0.03027995733662129
4695	0.0386201724784402	0.030305462581703305
102	0.03874515685539308	0.03033119335692797
2805	0.03874515685539308	0.03035676771406616
6160	0.03874515685539308	0.030382187075100486
3289	0.03887014123234596	0.03040783044113446
3523	0.03887014123234596	0.030433319329059797
3726	0.03899512560929884	0.030459030459030485
5910	0.03899512560929884	0.030484587630139073
1312	0.03899512560929884	0.030509992221121638
488	0.03912010998625172	0.030535617571613098
123	0.03912010998625172	0.030561090842873152
5740	0.0392450943632046	0.03058678316098064
1146	0.0392450943632046	0.030612323901990153
3307	0.0392450943632046	0.030637714403346665
406	0.0392450943632046	0.03066295598680666
5941	0.03937007874015748	0.03068841541006207
172	0.03937007874015748	0.030713726381869928
5201	0.03937007874015748	0.03073889019686495
6834	0.03949506311711036	0.03076427040822798
4017	0.03949506311711036	0.030789503913166948
2979	0.03949506311711036	0.0308145919800371
5130	0.03949506311711036	0.030839535862614897
3273	0.03949506311711036	0.03086433680030686
5778	0.03949506311711036	0.030888996018354868
4875	0.03949506311711036	0.030913514728037935
3821	0.03962004749406324	0.030938249196123233
6376	0.03974503187101612	0.030963197588969954
27	0.03974503187101612	0.03098800503044466
1725	0.03974503187101612	0.031012672711685705
6853	0.03974503187101612	0.03103720181044787
3118	0.03999500062492189	0.031062293683877768
3291	0.03999500062492189	0.031087245379243813
5500	0.04011998500187477	0.03111240621384724
5199	0.04011998500187477	0.031137427266036206
1545	0.04011998500187477	0.03116230969743742
4781	0.04011998500187477	0.03118705465684194
5101	0.04011998500187477	0.031211663280381975
3575	0.04024496937882765	0.031236480055377706
5719	0.04036995375578053	0.03126150327099525
1533	0.04049493813273341	0.031286731235098356
299	0.04049493813273341	0.03131182171710826
5174	0.04061992250968629	0.031337115469262
6555	0.04074490688663917	0.03136261083895679
4516	0.04086989126359205	0.03138830619145581
5089	0.04086989126359205	0.03141386302453434
